Si/Al,Al/P,Si/Ge,Si/B,Na/T,K/T,OH/T,F/T,H2O/T,sda1/T,cryst_temp,cryst_time,zeo,osda,Al/Si,Al,Si,Ge/Si,Ge,B/Si,B,Na,Na/Si,K,K/Si,OH,OH/Si,F,F/Si,H2O,H2O/Si,sda1,sda1/Si
20.0,1.7179967,2.0,250.0,0.0,0.0,0.0,0.09677413,2.9032257,0.24193548,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.05000000074505806,0.05000000074505806,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1499999032145546,0.1499999032145546,4.4999997756654215,4.4999997756654215,0.3749999890043851,0.3749999890043851
10.0,1.7179967,2.0,250.0,0.0,0.0,0.0,0.09375004,2.8125,0.234375,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.10000000149011612,0.10000000149011612,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000005974434322,0.15000005974434322,4.500000004190952,4.500000004190952,0.37500000034924597,0.37500000034924597
400.0,0.0,2.0,20.0,0.0,0.0,0.0,0.09677413,2.9032257,0.24193548,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.5,0.5,0.05000000074505806,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.1499999032145546,0.1499999032145546,4.4999997756654215,4.4999997756654215,0.3749999890043851,0.3749999890043851
400.0,0.0,2.0,10.0,0.0,0.0,0.0,0.09375004,2.8125,0.234375,175.0,24.0,ITQ-21,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.5,0.5,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.15000005974434322,0.15000005974434322,4.500000004190952,4.500000004190952,0.37500000034924597,0.37500000034924597
400.0,0.0,2.0,250.0,0.0,0.0,0.0,0.2,3.0,0.25,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000447034836,0.30000000447034836,4.5,4.5,0.375,0.375
20.0,1.7179967,2.0,250.0,0.0,0.0,0.0,0.19354858,2.9032257,0.24193548,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.05000000074505806,0.05000000074505806,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000029146190627,0.30000029146190627,4.4999997756654215,4.4999997756654215,0.3749999890043851,0.3749999890043851
10.0,1.7179967,2.0,250.0,0.0,0.0,0.0,0.1874999,2.8125,0.234375,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.10000000149011612,0.10000000149011612,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999983338639125,0.29999983338639125,4.500000004190952,4.500000004190952,0.37500000034924597,0.37500000034924597
400.0,0.0,2.0,20.0,0.0,0.0,0.0,0.19354858,2.9032257,0.24193548,175.0,24.0,IRT,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.5,0.5,0.05000000074505806,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.30000029146190627,0.30000029146190627,4.4999997756654215,4.4999997756654215,0.3749999890043851,0.3749999890043851
400.0,0.0,2.0,10.0,0.0,0.0,0.0,0.1874999,2.8125,0.234375,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.5,0.5,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.29999983338639125,0.29999983338639125,4.500000004190952,4.500000004190952,0.37500000034924597,0.37500000034924597
400.0,0.0,2.0,250.0,0.0,0.0,0.0,0.25,3.0,0.25,175.0,24.0,IRT,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,4.5,4.5,0.375,0.375
20.0,1.7179967,2.0,250.0,0.0,0.0,0.0,0.24193554,2.9032257,0.24193548,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.05000000074505806,0.05000000074505806,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3750000813915845,0.3750000813915845,4.4999997756654215,4.4999997756654215,0.3749999890043851,0.3749999890043851
10.0,1.7179967,2.0,250.0,0.0,0.0,0.0,0.23437503,2.8125,0.234375,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.10000000149011612,0.10000000149011612,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37500004803296183,0.37500004803296183,4.500000004190952,4.500000004190952,0.37500000034924597,0.37500000034924597
400.0,0.0,2.0,20.0,0.0,0.0,0.0,0.24193554,2.9032257,0.24193548,175.0,24.0,IRT,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.5,0.5,0.05000000074505806,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.3750000813915845,0.3750000813915845,4.4999997756654215,4.4999997756654215,0.3749999890043851,0.3749999890043851
400.0,0.0,2.0,10.0,0.0,0.0,0.0,0.23437503,2.8125,0.234375,175.0,24.0,IRT,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.5,0.5,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.37500004803296183,0.37500004803296183,4.500000004190952,4.500000004190952,0.37500000034924597,0.37500000034924597
400.0,0.0,10.0,250.0,0.0,0.0,0.0,0.10000002,3.0,0.25,175.0,24.0,ITQ-21,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11000001817941668,0.11000001817941668,3.3000000044703484,3.3000000044703484,0.27500000037252903,0.27500000037252903
20.0,1.7179967,10.0,250.0,0.0,0.0,0.0,0.09565215,2.8695652,0.23913044,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.05000000074505806,0.05000000074505806,1.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999997056048844,0.10999997056048844,3.300000042176765,3.300000042176765,0.2750000035147304,0.2750000035147304
10.0,1.7179967,10.0,250.0,0.0,0.0,0.0,0.09166666,2.75,0.22916664,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.10000000149011612,0.10000000149011612,1.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999371667701,0.10999999371667701,3.3000000081956387,3.3000000081956387,0.2749999708806474,0.2749999708806474
400.0,0.0,10.0,20.0,0.0,0.0,0.0,0.09565215,2.8695652,0.23913044,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.10000000149011612,0.10000000149011612,0.05000000074505806,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.10999997056048844,0.10999997056048844,3.300000042176765,3.300000042176765,0.2750000035147304,0.2750000035147304
400.0,0.0,10.0,10.0,0.0,0.0,0.0,0.09166666,2.75,0.22916664,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999371667701,0.10999999371667701,3.3000000081956387,3.3000000081956387,0.2749999708806474,0.2749999708806474
400.0,0.0,10.0,250.0,0.0,0.0,0.0,0.2,3.0,0.25,175.0,24.0,ITQ-21,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200000035762787,0.2200000035762787,3.3000000044703484,3.3000000044703484,0.27500000037252903,0.27500000037252903
20.0,1.7179967,10.0,250.0,0.0,0.0,0.0,0.19130439,2.8695652,0.23913044,175.0,24.0,ITQ-21,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.05000000074505806,0.05000000074505806,1.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200000439389893,0.2200000439389893,3.300000042176765,3.300000042176765,0.2750000035147304,0.2750000035147304
10.0,1.7179967,10.0,250.0,0.0,0.0,0.0,0.1833333,2.75,0.22916664,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.10000000149011612,0.10000000149011612,1.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21999995167056707,0.21999995167056707,3.3000000081956387,3.3000000081956387,0.2749999708806474,0.2749999708806474
400.0,0.0,10.0,20.0,0.0,0.0,0.0,0.19130439,2.8695652,0.23913044,175.0,24.0,ITQ-21,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.10000000149011612,0.10000000149011612,0.05000000074505806,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.2200000439389893,0.2200000439389893,3.300000042176765,3.300000042176765,0.2750000035147304,0.2750000035147304
400.0,0.0,10.0,10.0,0.0,0.0,0.0,0.1833333,2.75,0.22916664,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.21999995167056707,0.21999995167056707,3.3000000081956387,3.3000000081956387,0.2749999708806474,0.2749999708806474
400.0,0.0,10.0,250.0,0.0,0.0,0.0,0.25,3.0,0.25,175.0,24.0,IRT,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27500000037252903,0.27500000037252903,3.3000000044703484,3.3000000044703484,0.27500000037252903,0.27500000037252903
20.0,1.7179967,10.0,250.0,0.0,0.0,0.0,0.23913045,2.8695652,0.23913044,175.0,24.0,ITQ-21,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.05000000074505806,0.05000000074505806,1.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750000206510658,0.2750000206510658,3.300000042176765,3.300000042176765,0.2750000035147304,0.2750000035147304
10.0,1.7179967,10.0,250.0,0.0,0.0,0.0,0.22916672,2.75,0.22916664,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.10000000149011612,0.10000000149011612,1.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750000602876148,0.2750000602876148,3.3000000081956387,3.3000000081956387,0.2749999708806474,0.2749999708806474
400.0,0.0,10.0,20.0,0.0,0.0,0.0,0.23913045,2.8695652,0.23913044,175.0,24.0,IRT,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.10000000149011612,0.10000000149011612,0.05000000074505806,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.2750000206510658,0.2750000206510658,3.300000042176765,3.300000042176765,0.2750000035147304,0.2750000035147304
400.0,0.0,10.0,10.0,0.0,0.0,0.0,0.22916672,2.75,0.22916664,175.0,24.0,IRT,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.2750000602876148,0.2750000602876148,3.3000000081956387,3.3000000081956387,0.2749999708806474,0.2749999708806474
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.10000002,3.0,0.25,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000001639127731,0.10000001639127731,3.0,3.0,0.25,0.25
20.0,1.7179967,99.0,250.0,0.0,0.0,0.0,0.0952381,2.857143,0.23809524,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.05000000074505806,0.05000000074505806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000193360306,0.10000000193360306,3.000000073654311,3.000000073654311,0.25000000092245284,0.25000000092245284
10.0,1.7179967,99.0,250.0,0.0,0.0,0.0,0.09090909,2.7272727,0.22727273,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.10000000149011612,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000311569734,0.10000000311569734,3.000000027905811,3.000000027905811,0.25000000778924336,0.25000000778924336
400.0,0.0,99.0,20.0,0.0,0.0,0.0,0.0952381,2.857143,0.23809524,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.0,0.0,0.05000000074505806,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000193360306,0.10000000193360306,3.000000073654311,3.000000073654311,0.25000000092245284,0.25000000092245284
400.0,0.0,99.0,10.0,0.0,0.0,0.0,0.09090909,2.7272727,0.22727273,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000311569734,0.10000000311569734,3.000000027905811,3.000000027905811,0.25000000778924336,0.25000000778924336
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.2,3.0,0.25,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,3.0,3.0,0.25,0.25
20.0,1.7179967,99.0,250.0,0.0,0.0,0.0,0.1904762,2.857143,0.23809524,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.05000000074505806,0.05000000074505806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000386720612,0.20000000386720612,3.000000073654311,3.000000073654311,0.25000000092245284,0.25000000092245284
10.0,1.7179967,99.0,250.0,0.0,0.0,0.0,0.18181819,2.7272727,0.22727273,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.10000000149011612,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000000062313947,0.2000000062313947,3.000000027905811,3.000000027905811,0.25000000778924336,0.25000000778924336
400.0,0.0,99.0,20.0,0.0,0.0,0.0,0.1904762,2.857143,0.23809524,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.0,0.0,0.05000000074505806,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000386720612,0.20000000386720612,3.000000073654311,3.000000073654311,0.25000000092245284,0.25000000092245284
400.0,0.0,99.0,10.0,0.0,0.0,0.0,0.18181819,2.7272727,0.22727273,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.2000000062313947,0.2000000062313947,3.000000027905811,3.000000027905811,0.25000000778924336,0.25000000778924336
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.25,3.0,0.25,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,3.0,3.0,0.25,0.25
20.0,1.7179967,99.0,250.0,0.0,0.0,0.0,0.23809524,2.857143,0.23809524,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.05000000074505806,0.05000000074505806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25000000092245284,0.25000000092245284,3.000000073654311,3.000000073654311,0.25000000092245284,0.25000000092245284
10.0,1.7179967,99.0,250.0,0.0,0.0,0.0,0.22727273,2.7272727,0.22727273,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.10000000149011612,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25000000778924336,0.25000000778924336,3.000000027905811,3.000000027905811,0.25000000778924336,0.25000000778924336
400.0,0.0,99.0,20.0,0.0,0.0,0.0,0.23809524,2.857143,0.23809524,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.0,0.0,0.05000000074505806,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.25000000092245284,0.25000000092245284,3.000000073654311,3.000000073654311,0.25000000092245284,0.25000000092245284
400.0,0.0,99.0,10.0,0.0,0.0,0.0,0.22727273,2.7272727,0.22727273,175.0,24.0,Dense/Amorphous,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.0,0.0,1.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.25000000778924336,0.25000000778924336,3.000000027905811,3.000000027905811,0.25000000778924336,0.25000000778924336
6.7114124,1.7179967,2.030303,250.0,0.0,0.0,0.0,0.18275553,1.8184626,0.22730784,175.0,24.0,IRR,C[C@H]1CCC[C@@H](C)[N+]12Cc1ccccc1C2,0.14899992942810059,0.14899992942810059,1.0,0.49253731966018677,0.49253731966018677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000977574715,0.30000000977574715,2.985074110791075,2.985074110791075,0.3731342883096955,0.3731342883096955
400.0,0.0,99.0,250.0,0.0,1.0000026,0.0,1.0,10.0,1.0,125.0,336.0,POS,CN(C)c1ccncc1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000026226043701,1.0000026226043701,0.0,0.0,1.0,1.0,10.0,10.0,1.0,1.0
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.5,140.0,12.0,STW,Cc1c(C)[n+](C)c(C)n1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.0,0.5,140.0,23.000011,STW,Cc1c(C)[n+](C)c(C)n1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.0,7.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,14.0,0.5,140.0,35.00002,Dense/Amorphous,Cc1c(C)[n+](C)c(C)n1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,14.0,14.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.5,160.0,8.0,STW,Cc1c(C)[n+](C)c(C)n1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.0,0.5,160.0,7.0,STW,Cc1c(C)[n+](C)c(C)n1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.0,7.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,14.0,0.5,160.0,7.0,STW,Cc1c(C)[n+](C)c(C)n1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,14.0,14.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.5,175.0,5.0,STW,Cc1c(C)[n+](C)c(C)n1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.0,0.5,175.0,7.0,STW,Cc1c(C)[n+](C)c(C)n1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.0,7.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,14.0,0.5,175.0,16.0,Dense/Amorphous,Cc1c(C)[n+](C)c(C)n1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,14.0,14.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.5,140.0,40.0,STW,CCc1n(C)cc(C)[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.0,0.5,140.0,70.0,STW,CCc1n(C)cc(C)[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.0,7.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,14.0,0.5,140.0,70.0,Dense/Amorphous,CCc1n(C)cc(C)[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,14.0,14.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.5,160.0,16.0,STW,CCc1n(C)cc(C)[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.0,0.5,160.0,41.0,STW,CCc1n(C)cc(C)[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.0,7.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,14.0,0.5,160.0,47.000015,Dense/Amorphous,CCc1n(C)cc(C)[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,14.0,14.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.5,175.0,16.0,STW,CCc1n(C)cc(C)[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.0,0.5,175.0,20.0,Dense/Amorphous,CCc1n(C)cc(C)[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.0,7.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,14.0,0.5,175.0,20.0,Dense/Amorphous,CCc1n(C)cc(C)[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,14.0,14.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.5,140.0,79.99999,Dense/Amorphous,CC(C)c1n(C)cc[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.0,0.5,140.0,73.99997,STF,CC(C)c1n(C)cc[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.0,7.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,14.0,0.5,140.0,40.0,MTW,CC(C)c1n(C)cc[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,14.0,14.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.5,160.0,27.999994,STF,CC(C)c1n(C)cc[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.0,0.5,160.0,20.99999,MTW,CC(C)c1n(C)cc[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.0,7.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,14.0,0.5,160.0,41.0,MTW,CC(C)c1n(C)cc[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,14.0,14.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.5,175.0,8.999997,STF,CC(C)c1n(C)cc[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.0,0.5,175.0,20.99999,Dense/Amorphous,CC(C)c1n(C)cc[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.0,7.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,14.0,0.5,175.0,31.99999,MTW,CC(C)c1n(C)cc[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,14.0,14.0,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.5,140.0,48.999985,STF,CCc1n(C)cc[n+]1C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.5,0.5
