Code,lat_0,lat_1,lat_2,lat_3,lat_4,lat_5,lat_6,lat_7,lat_8,lat_9,lat_10,lat_11,lat_12,lat_13,lat_14,lat_15,lat_16,lat_17,lat_18,lat_19,lat_20,lat_21,lat_22,lat_23,lat_24,lat_25,lat_26,lat_27,lat_28,lat_29,lat_30,lat_31,lat_32,lat_33,lat_34,lat_35,lat_36,lat_37,lat_38,lat_39,lat_40,lat_41,lat_42,lat_43,lat_44,lat_45,lat_46,lat_47,lat_48,lat_49,lat_50,lat_51,lat_52,lat_53,lat_54,lat_55,lat_56,lat_57,lat_58,lat_59,lat_60,lat_61,lat_62,lat_63,PCA 1,PCA 2,t-SNE 1,t-SNE 2,zeo_num_atoms,zeo_a,zeo_b,zeo_c,zeo_alpha,zeo_beta,zeo_gamma,zeo_volume,zeo_largest_free_sphere,zeo_largest_free_sphere_a,zeo_largest_free_sphere_b,zeo_largest_free_sphere_c,zeo_largest_included_sphere,zeo_largest_included_sphere_a,zeo_largest_included_sphere_b,zeo_largest_included_sphere_c,zeo_largest_included_sphere_fsp,zeo_num_atoms_per_vol,zeo_chan_num_channels,zeo_chan_0_dim,zeo_chan_1_dim,zeo_chan_2_dim,zeo_chan_3_dim,zeo_chan_4_dim,zeo_chan_5_dim,zeo_chan_0_di,zeo_chan_0_df,zeo_chan_0_dif,zeo_chan_1_di,zeo_chan_1_df,zeo_chan_1_dif,zeo_chan_2_di,zeo_chan_2_df,zeo_chan_2_dif,zeo_chan_3_di,zeo_chan_3_df,zeo_chan_3_dif,zeo_chan_4_di,zeo_chan_4_df,zeo_chan_4_dif,zeo_chan_5_di,zeo_chan_5_df,zeo_chan_5_dif,zeo_density,zeo_asa_a2,zeo_asa_m2_cm3,zeo_asa_m2_g,zeo_nasa_a2,zeo_nasa_m2_cm3,zeo_nasa_m2_g,zeo_sa_num_channels,zeo_chan_0_sa_a2,zeo_chan_1_sa_a2,zeo_chan_2_sa_a2,zeo_chan_3_sa_a2,zeo_chan_4_sa_a2,zeo_chan_5_sa_a2,zeo_sa_num_pockets,zeo_poc_0_sa_a2,zeo_poc_1_sa_a2,zeo_poc_2_sa_a2,zeo_poc_3_sa_a2,zeo_poc_4_sa_a2,zeo_poc_5_sa_a2,zeo_poc_6_sa_a2,zeo_poc_7_sa_a2,zeo_poc_8_sa_a2,zeo_poc_9_sa_a2,zeo_poc_10_sa_a2,zeo_poc_11_sa_a2,zeo_poc_12_sa_a2,zeo_poc_13_sa_a2,zeo_poc_14_sa_a2,zeo_poc_15_sa_a2,zeo_poc_16_sa_a2,zeo_poc_17_sa_a2,zeo_poc_18_sa_a2,zeo_poc_19_sa_a2,zeo_poc_20_sa_a2,zeo_poc_21_sa_a2,zeo_poc_22_sa_a2,zeo_poc_23_sa_a2,zeo_poc_24_sa_a2,zeo_av_a3,zeo_av_frac,zeo_av_cm3_g,zeo_nav_a3,zeo_nav_frac,zeo_nav_cm3_g,zeo_chan_0_vol_a3,zeo_chan_1_vol_a3,zeo_chan_2_vol_a3,zeo_chan_3_vol_a3,zeo_chan_4_vol_a3,zeo_chan_5_vol_a3,zeo_poc_0_vol_a3,zeo_poc_1_vol_a3,zeo_poc_2_vol_a3,zeo_poc_3_vol_a3,zeo_poc_4_vol_a3,zeo_poc_5_vol_a3,zeo_poc_6_vol_a3,zeo_poc_7_vol_a3,zeo_poc_8_vol_a3,zeo_poc_9_vol_a3,zeo_poc_10_vol_a3,zeo_poc_11_vol_a3,zeo_poc_12_vol_a3,zeo_poc_13_vol_a3,zeo_poc_14_vol_a3,zeo_poc_15_vol_a3,zeo_poc_16_vol_a3,zeo_poc_17_vol_a3,zeo_poc_18_vol_a3,zeo_poc_19_vol_a3,zeo_poc_20_vol_a3,zeo_poc_21_vol_a3,zeo_poc_22_vol_a3,zeo_poc_23_vol_a3,zeo_poc_24_vol_a3,zeo_poav_a3,zeo_poav_frac,zeo_poav_cm3_g,zeo_ponav_a3,zeo_ponav_frac,zeo_ponav_cm3_g,zeo_probe_rad,zeo_N_points,zeo_probe_ctr_A_fract,zeo_probe_ctr_NA_fract,zeo_A_fract,zeo_NA_fract,zeo_narrow_fract,zeo_ovlpvfract,zeo_deriv_mean,zeo_deriv_variance,zeo_deriv_skewness,zeo_deriv_kurtosis,zeo_cum_mean,zeo_cum_variance,zeo_cum_skewness,zeo_cum_kurtosis,zeo_num_si
CSV,-1.3620346,-0.60974556,0.79150367,-0.7217975,6.124224,3.8214042,-3.7636719,2.0933087,1.4996556,4.7906394,-0.5585804,-0.21484175,3.675315,1.4445926,1.0554266,2.8177686,4.8712997,1.7627238,-1.0553814,0.7637037,-3.689409,-1.7245016,0.132041,0.68676895,-5.217154,0.2561854,4.825363,0.6970837,-1.4188031,2.785701,0.87745005,-0.14128944,-1.1781366,0.21997568,3.4579537,6.167575,3.364037,-0.8752046,0.8394741,-4.444312,4.945237,2.4390407,0.84425867,2.9786642,1.6257076,-7.385706,0.70748484,3.2863107,1.8069344,-2.0335572,4.256999,4.6010475,0.14846927,8.251031,1.1338271,2.206428,0.9140862,0.6350683,-3.2804232,-1.4288315,5.7310977,-4.5795217,0.35346746,-1.9834173,0.20775605833025906,0.20953820878295853,1.19111,-2.825699,60,12.917724512692589,11.114704603338811,9.285361249256058,93.32502848290424,106.41066527819405,103.53165051523406,1232.2930326861842,4.78424,1.3335,2.48513,4.78424,7.15736,7.15736,7.15736,7.15692,7.15692,0.0486897177931862,1,2,0,0,0,0,0,7.15738,4.78422,7.15738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61929,231.154,1875.8,1158.41,0.0603814,0.489992,0.302598,1,231.154,0.0,0.0,0.0,0.0,0.0,1,0.0603814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.177,0.19896,0.122869,0.0,0.0,0.0,245.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.441,0.40854,0.252296,0.0,0.0,0.0,1,50000,0.19896,0.0,0.40854,0.0,0.05902,0.53244,0.0332225780730897,0.1470081125801686,12.08480972895194,144.67355347911075,0.2387778571428571,0.1813644759576148,1.2231592363463188,-0.5032153015094347,20.0
ATO,-21.060297,0.40993902,3.6701233,3.0127168,-8.59746,9.514639,4.09267,-13.186647,0.1755611,-9.787239,3.0789704,-7.342019,1.5785375,7.0173464,0.33671573,6.426113,0.106845945,-1.5170065,-24.771502,-2.0959494,-5.7255054,-14.851204,6.013802,1.4073635,-4.7315793,-1.8233725,-3.581701,-0.872738,8.792297,2.97003,2.078803,0.72376156,-13.230863,-3.5222998,-2.327757,-19.888226,-6.569677,21.549335,-3.6625392,-5.271942,-1.3679616,5.5656304,8.240144,-8.232979,-5.7668676,2.770878,-0.29189807,-16.918531,1.9286917,-9.555283,1.8187405,1.5481236,-5.1711564,-2.3861635,0.49145928,5.117363,-12.938033,7.2890797,4.2235837,-10.907185,-11.424419,-2.8156443,3.1605434,9.526022,-0.3851495605930692,-2.3691010717519707,4.2865043,-4.6141906,108,20.468251000000315,20.4682485920928,4.961425,89.99999440149662,90.00000559850272,119.999987413039,1800.107885818621,4.91411,1.30018,1.30018,4.91411,5.14766,5.14766,5.14749,5.14766,5.14766,0.0599964040215765,3,1,1,1,0,0,0,5.14757,4.91408,5.14757,5.14757,4.91409,5.14757,5.14757,4.91409,5.14757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99532,180.857,1004.7,503.529,0.0,0.0,0.0,3,59.9001,60.4654,60.4912,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.276,0.07626,0.0382195,0.0,0.0,0.0,47.7749,44.5347,44.9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.338,0.19962,0.100044,0.0,0.0,0.0,1,50000,0.07626,0.0,0.19962,0.0,0.14464,0.65574,0.0332226033222591,0.1501264470083473,12.10237430879796,145.52607782174562,0.172425511627907,0.1423956421231024,1.7321054414969637,1.0014751857886814,36.0
AFI,-9.047735,-1.1613299,-2.7056863,-0.43167692,-3.2363296,4.6039686,7.937651,-0.94119084,1.3246447,3.0053837,-0.05846324,-4.9697266,1.4670721,-1.7783091,-2.4231203,0.9141359,-4.8470902,1.6435567,-0.34885082,0.20081586,-4.5070357,-0.07315171,2.2146468,-0.13659889,0.032112554,-1.4824036,2.3279011,-1.9332005,2.991378,1.7910854,-4.5948334,0.85610414,-2.2950714,0.9321604,-1.7932765,-11.426329,3.2428858,5.444953,0.29840165,-5.47994,1.2066107,0.26576012,1.3484565,-1.576552,0.8596662,2.0975351,0.6057674,-9.213665,-1.4832281,-1.307759,-0.7621032,-1.3764124,0.057008058,2.5469513,-5.3661466,0.0036122203,-6.3730855,5.6471705,-0.19016078,-3.8626964,-1.1090394,1.623883,-2.2814827,-0.7751633,-1.2577723872901312,-0.8744467878410529,2.6099837,-3.6576872,72,13.6187347376445,13.59125880243449,8.322777,90.0,90.0,119.74454896852944,1337.542229444557,6.7218,1.17144,1.16073,6.7218,7.34222,7.20866,7.26468,7.34222,7.34222,0.053830076101522,1,1,0,0,0,0,0,7.34219,6.72178,7.34219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79024,167.538,1252.58,699.673,4.54272,33.9632,18.9713,1,167.538,0.0,0.0,0.0,0.0,0.0,4,0.902539,0.542372,1.6303,1.46751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.69,0.14182,0.0792184,0.187256,0.00014,7.82017e-05,189.69,0.0,0.0,0.0,0.0,0.0,0.0535017,0.0267508,0.0802525,0.0267508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.01,0.28112,0.157029,21.8287,0.01632,0.00911609,1,50000,0.14182,0.00014,0.28112,0.01632,0.11614,0.58642,0.0332225921528239,0.1331851042068127,11.904186832127106,145.6200612923902,0.2449874451827242,0.184329894399771,1.1839168388971055,-0.5947869450435839,24.0
GIS,-7.2879047,8.055338,-2.1423192,-0.21141833,7.475147,5.534162,6.4702363,2.6143398,11.952742,-6.4375267,-1.3418225,0.026142955,7.050661,11.299233,-6.3494368,0.6120804,8.537986,-0.8999753,-14.495716,-0.08802405,7.8425817,-0.7212039,-5.2797284,0.77990216,2.8014312,7.1851068,5.095792,-4.5784125,-5.1047487,9.358688,4.115447,3.8797765,-0.005638778,5.1708884,-4.1273737,-0.452388,-7.6270804,0.3811159,-0.49936694,-3.8690052,-1.5381708,1.4253685,11.158929,7.0231066,-2.1832347,-10.911412,0.3648463,7.070671,0.9437815,-13.318941,11.429165,-7.371645,3.0966237,-0.21119541,-0.83627236,9.433916,5.5734143,1.6985637,0.37220302,11.687378,-5.2815423,-0.44048646,-2.8724418,-1.6347021,4.083625282472095,-1.4729899245984657,-1.3378973,-1.6292742,48,9.602318000003851,9.602318000003851,10.128867000002469,90.0000581177374,90.0000581177374,90.00008353615908,933.9272284458372,2.61955,2.61955,2.61955,2.61955,4.3758,4.3758,4.3758,4.37576,4.3758,0.0513958674059407,1,3,0,0,0,0,0,4.37573,2.61957,4.37573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70929,225.685,2416.52,1413.76,0.0,0.0,0.0,1,225.685,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8856,0.10374,0.060692,0.0,0.0,0.0,96.8856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.789,0.4088,0.239164,0.0,0.0,0.0,1,50000,0.10374,0.0,0.4088,0.0,0.03156,0.55964,0.0332225941528239,0.111515896798016,11.83663497238337,140.23648948520776,0.1435930764119601,0.1207124185595978,2.01201749711833,2.062376195146056,16.0
MEI,-10.702346,8.913373,-2.7034223,-0.33620328,0.0036892295,4.295718,2.5239062,3.8848333,-0.9651742,2.8558695,2.5255983,-5.278405,4.3648314,5.749144,2.2287438,1.9389274,13.212372,1.059148,-0.6775174,-0.108947694,-6.8196106,-0.035175562,-3.8022227,3.8258598,-1.3021787,0.7162468,3.916707,3.6743817,-1.010152,0.41381782,4.9206676,-0.8399807,-0.10839844,-4.014617,7.2015476,1.5153832,-0.29964018,2.738316,0.16047086,3.9956427,0.9422286,-2.7773232,2.088552,-2.5317585,1.2722957,-2.097941,-0.9945647,-4.4783545,0.49274218,-1.9071803,2.5090237,-0.55987525,0.79795337,6.760019,-3.7822294,1.462425,-9.431431,-10.418578,-5.128438,1.6313101,9.063438,-1.9231249,-0.06780261,3.7481394,-1.296659643670706,1.4669098735781843,1.545669,-4.992012,102,13.035480000005524,13.035487744848677,15.591836,90.0,90.0,120.0000838439643,2294.4671072664214,6.31897,2.2737,2.27915,6.31897,7.62675,7.62675,7.62675,7.62675,7.62675,0.0444547667198945,1,3,0,0,0,0,0,7.62675,6.31895,7.62675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47844,509.765,2221.71,1502.74,0.0,0.0,0.0,1,509.765,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.353,0.23158,0.156638,0.0,0.0,0.0,531.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.02,0.47332,0.320147,0.0,0.0,0.0,1,50000,0.23158,0.0,0.47332,0.0,0.04206,0.48462,0.0332225922790697,0.092284583172108,11.70318653110985,138.13797983909035,0.2505171129568105,0.1832461034860146,1.130420555446506,-0.7092145407979613,34.0
EPI,-2.7137785,2.7146783,1.261252,1.7569027,1.633378,4.957331,2.595994,7.3278375,3.9283292,-3.7426515,5.5583034,-7.090727,7.821483,11.070942,-10.576679,-1.141195,-1.777485,0.27817953,-1.659003,2.2519283,5.394688,-7.1599655,12.637598,0.3134756,8.504602,12.344529,12.097437,1.1241866,1.0117639,-3.1380007,8.706869,-1.1056461,-0.02188772,2.4903958,7.756909,-2.197992,-3.902291,4.917013,-0.67026365,-4.586697,-6.8410788,2.478005,9.827869,12.061805,5.6483526,-1.8218145,-0.67065865,0.9009017,0.1169585,-0.25529572,-6.722304,2.7017055,4.41412,2.141431,4.2435684,1.3334551,0.54515195,4.99221,0.5707576,-7.268748,6.116281,0.362753,-3.9091206,0.14473248,0.35541610683752534,0.5728103015994982,1.5925407,-0.4229496,72,8.92777321066418,17.398627,9.878478591795652,90.0,124.10810294717903,90.0,1270.482190543075,3.10543,3.05152,0.63203,3.10543,4.58017,4.5623,4.57555,4.55443,4.55443,0.0566713965264032,2,2,2,0,0,0,0,4.56502,3.10559,4.56502,4.58027,3.10558,4.58027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88474,232.028,1826.3,968.995,0.0,0.0,0.0,2,118.624,113.404,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.946,0.0889,0.0471684,0.0,0.0,0.0,56.0029,56.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.322,0.31352,0.166347,0.0,0.0,0.0,1,50000,0.0889,0.0,0.31352,0.0,0.06784,0.61864,0.0332225859800664,0.1156382850521085,11.988808868692953,142.91768543064626,0.1499927109634551,0.1249818133511785,1.937962846036976,1.7687731426188948,24.0
SWY,-12.078036,-0.50492436,0.4351635,1.5936234,1.0413251,8.26389,4.92862,8.579652,-1.8972584,-6.57367,5.1947975,-7.5560555,12.035959,-1.3886193,-11.093419,0.431104,1.837201,2.8231962,-1.5637746,1.5788318,3.0289521,-4.250009,10.563409,0.8793986,0.4205808,6.0052447,4.253212,-9.078773,6.8252115,-4.246289,2.5993073,-5.914357,-6.1916523,3.5188901,-5.89428,1.816705,-5.6791387,0.90999186,-2.5265236,-1.2228135,-1.3974397,-2.207014,-1.7706649,-7.272834,-3.3503013,-4.941543,-3.917775,-9.591652,4.335865,0.4418086,-2.9658694,4.9204154,2.0874734,-0.11408633,6.570377,-0.36307722,3.28817,-4.1650004,10.975452,-2.1048193,-2.6273637,-3.6010427,-4.8912473,8.101234,-0.4463409940113454,1.4546841494366063,2.5213602,-0.7611555,216,12.915844,12.915843986735243,30.196456,90.0,90.0,120.00000003397336,4362.4673335306015,2.79399,2.79399,2.79399,2.77953,6.32645,5.98435,6.32645,6.31846,5.98435,0.049513264738922,1,3,0,0,0,0,0,6.32646,2.79396,6.32646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64668,837.354,1919.45,1165.65,39.3041,90.096,54.7139,1,837.354,0.0,0.0,0.0,0.0,0.0,8,7.53455,1.74152,1.78354,7.73193,1.86016,8.79195,2.14583,7.71463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.719,0.15604,0.0947606,5.84571,0.00134,0.000813761,680.719,0.0,0.0,0.0,0.0,0.0,1.48324,0.0872493,0.0872493,1.48324,0.174499,0.785244,0.261748,1.48324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.59,0.37286,0.226432,90.7393,0.0208,0.0126315,1,50000,0.15604,0.00134,0.37286,0.0208,0.06612,0.54022,0.033222572757475,0.0598846421607859,8.903964612359871,85.49586681271201,0.2047213355481727,0.1589935706493783,1.4551258662836537,0.1401689992826118,72.0
TER,1.0278485,-0.96992725,-0.799605,-0.15999627,7.6440954,5.325073,-5.961375,-0.63586605,-2.1477516,0.844779,6.155274,3.4601722,-2.3737245,-7.246682,-1.2226582,7.219166,4.4895306,3.8620293,3.791962,0.9487077,3.4912863,-0.3001215,4.9623523,0.25736856,-5.449998,-0.76140827,4.788727,-11.041521,0.4511214,2.0183027,-2.7630877,-1.0445503,2.420139,-1.1835706,2.848679,6.0797396,-0.66978705,-4.7102537,-2.2227712,-5.361173,1.6175203,-3.7817605,5.261839,-3.4338176,7.021625,-3.916052,0.23976539,9.433526,-1.958025,-0.5205599,-0.100147456,9.889475,1.4174364,7.893856,6.1148596,-0.5625704,11.273836,0.95291334,-1.7478138,-4.808338,4.756914,-6.732275,-4.366755,-1.3817215,-0.8809448953232194,1.1507253570429172,-0.4245669,-4.1253414,240,9.638191000495114,23.36795600107036,19.767095000200666,89.99975276577092,89.99954801534038,89.99893046685695,4452.040476224942,4.51185,4.51185,0.97796,4.09354,6.03684,6.03684,6.03684,6.00369,6.03684,0.0539078656812898,2,2,2,0,0,0,0,6.03306,4.51172,6.03306,6.02043,4.50886,6.02043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79283,765.942,1720.43,959.618,0.0,0.0,0.0,2,379.705,386.237,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.923,0.13318,0.0742848,0.0,0.0,0.0,298.91,294.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.81,0.32318,0.180263,0.0,0.0,0.0,1,50000,0.13318,0.0,0.32318,0.0,0.08662,0.5902,0.0332226013289036,0.0526960833386323,10.546462439941248,118.19937458788353,0.1887221827242525,0.1435659254471698,1.552721327301217,0.4888443465084124,80.0
ACO,-13.073333,10.376591,2.0252526,-0.32580763,0.95987153,6.2426553,7.2280874,14.625608,9.371873,-2.0029578,-2.346916,-12.148472,4.4595637,14.110388,-9.691374,-8.429035,4.0993032,-3.4434035,-9.42769,3.969736,10.528154,-0.521448,4.0815096,1.3693558,10.395813,13.064973,8.279179,5.4180098,1.0242821,-0.7213014,3.8599293,5.7010403,-1.5986991,4.501681,5.248636,-9.908022,-1.4085447,4.0287275,0.3186376,-0.7969574,-8.138339,3.7768316,13.180117,5.710138,5.3453197,-7.870713,0.76304954,-2.4044013,-0.92117494,-3.954808,-3.145671,0.43037608,8.827069,0.94532114,2.0295687,-1.9542415,-4.343879,10.5621805,-1.3754297,0.2818094,1.8129325,-0.11487904,-5.172626,1.8820289,1.1005102586720568,-0.21733216526990956,1.4161315,0.07343271,48,9.304415030076582,9.838804170392558,9.3041772661683,89.92220393683179,90.00127173049567,90.00887860732354,851.7437612328995,2.16156,2.16156,1.4433,2.15418,3.85632,3.85632,3.85139,3.85632,3.85632,0.0563549769129156,2,2,2,0,0,0,0,3.85632,2.16156,3.85632,3.85142,2.15724,3.85142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87421,145.617,1709.64,912.19,0.0,0.0,0.0,2,73.3719,72.2455,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7424,0.04666,0.0248958,0.0,0.0,0.0,19.5901,20.1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.898,0.30044,0.160302,0.0,0.0,0.0,1,50000,0.04666,0.0,0.30044,0.0,0.08514,0.61442,0.0332226090365448,0.0643145766048127,10.280222572232107,111.665809390059,0.1209413388704318,0.1005601937022039,2.28967531164698,3.346451789251727,16.0
SAF,-17.260311,-9.055089,1.7502446,-3.7691336,-1.2778718,4.087501,18.509415,8.762776,-9.605398,6.647241,15.499353,-19.83415,4.8957872,-9.08176,3.1062398,-7.426329,-5.578024,7.705209,14.133798,2.7853017,-4.723116,-3.273569,14.594619,1.9481639,10.374236,13.968706,12.384309,-17.123932,19.912544,-9.768728,7.5006065,-0.51323557,7.9202933,6.6030374,-11.750612,-21.61247,4.334048,11.678376,5.0519767,-9.022333,-2.5496047,-6.8481708,5.3783154,-8.426828,-2.8807533,-4.9532967,-1.2465429,-8.213198,-1.9436916,11.257237,-19.426361,-2.19048,-4.7011085,-2.2896826,-3.7057486,-0.7129608,-12.15142,-2.9204352,5.8645477,-9.688945,3.2790723,-1.4465929,-9.678753,-5.3160787,-3.958356529762939,1.549388248639293,0.45859447,-5.5278606,192,14.545542988072876,27.446472979136846,8.301335000000302,89.99998264685206,89.99997043300587,89.88811606970924,3314.0846216793634,5.61597,1.1492,1.13047,5.61597,6.23342,6.23183,6.23179,6.23183,6.23183,0.0579345496322018,2,1,1,0,0,0,0,6.23379,5.61588,6.23379,6.23336,5.61584,6.23336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92675,326.939,986.513,512.01,3.61897,10.92,5.66758,2,165.588,161.351,0.0,0.0,0.0,0.0,16,0.918778,0.0,0.0,0.0603814,0.140183,0.0798015,0.0,0.53919,0.0399007,0.100282,0.0,0.559671,0.919838,0.181144,0.0,0.0798015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.696,0.10582,0.0549216,0.0,0.0,0.0,177.304,173.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.465,0.2183,0.1133,0.0,0.0,0.0,1,50000,0.10582,0.0,0.2183,0.0,0.15182,0.62988,0.0332225917275747,0.123634353331305,11.723631033082537,144.89354061775106,0.2079893720930232,0.1638860291022809,1.4369861383382554,0.0716966840465751,64.0
